Month,Influenza A - All types of surveillance,temp,humidity,dew,precipcover,tempmax,tempmin,windspeed
2011-01-01,5284.0,5.058064516129033,36.9483870967742,-9.19032258064516,0.5377419354838711,11.8,-1.0,17.60967741935484
2011-02-01,1722.0,7.014285714285714,52.271428571428565,-2.875,5.208571428571429,20.4,-0.3,18.87857142857143
2011-03-01,588.0,8.061290322580644,47.32258064516129,-3.5,6.854838709677419,19.5,0.6,20.41935483870968
2011-04-01,267.0,14.486666666666668,50.656666666666666,3.49,4.861000000000001,24.6,4.5,23.673333333333336
2011-05-01,75.0,18.503225806451614,63.50322580645161,10.793548387096775,17.74225806451613,29.1,12.2,19.567741935483877
2011-06-01,6.0,22.73,71.20333333333333,17.026666666666667,15.417333333333334,34.3,11.8,17.529999999999998
2011-07-01,3.0,27.26129032258065,68.04193548387097,20.68064516129032,14.112903225806452,33.8,18.1,20.970967741935485
2011-08-01,3.0,27.44516129032258,71.31612903225808,21.561290322580643,13.979354838709678,34.9,19.4,17.712903225806453
2011-09-01,14.0,25.116666666666667,68.33333333333333,18.666666666666668,13.750666666666666,32.3,16.3,21.33
2011-10-01,90.0,19.461290322580645,61.38387096774194,11.348387096774196,7.930000000000001,29.3,11.5,17.148387096774194
2011-11-01,172.0,14.87,59.05333333333333,6.4366666666666665,9.028333333333334,22.1,7.3,14.22
2011-12-01,549.0,7.474193548387096,49.05806451612903,-3.2548387096774194,3.3603225806451613,18.7,2.2,16.287096774193547
2012-01-01,2606.0,4.77741935483871,44.12903225806452,-7.251612903225807,1.7470967741935484,10.5,-0.9,19.3
2012-02-01,1202.0,5.413793103448276,49.27241379310345,-5.555172413793104,7.327931034482758,14.8,-0.7,18.63103448275862
2012-03-01,292.0,8.783870967741937,59.59032258064516,0.2032258064516127,12.500967741935485,18.8,2.3,21.16774193548387
2012-04-01,113.0,14.4,62.79,6.543333333333334,14.444666666666668,25.6,5.2,20.646666666666665
2012-05-01,22.0,19.532258064516128,65.80322580645162,12.35483870967742,15.189032258064517,26.8,12.1,21.11935483870968
2012-06-01,23.0,21.316666666666663,73.00333333333333,16.066666666666666,15.138666666666666,30.0,15.4,20.196666666666665
2012-07-01,37.0,26.35483870967742,75.49354838709678,21.5,9.811935483870968,34.8,17.4,19.19032258064516
2012-08-01,38.0,29.016129032258064,69.7290322580645,22.70967741935484,3.898709677419355,35.3,23.1,20.345161290322583
2012-09-01,97.0,26.12333333333333,73.24666666666667,20.74,15.555,32.8,18.4,19.266666666666666
2012-10-01,41.0,19.406451612903226,65.0,12.22258064516129,10.484193548387095,30.7,12.0,18.193548387096776
2012-11-01,84.0,12.643333333333334,58.803333333333335,4.136666666666667,7.917,21.3,4.9,16.93
2012-12-01,706.0,7.267741935483872,52.08064516129032,-2.8225806451612905,3.495483870967742,18.0,0.3,18.38064516129032
2013-01-01,2527.0,5.480645161290322,47.95483870967742,-5.451612903225806,1.2100000000000002,14.1,-2.9,18.358064516129037
2013-02-01,1089.0,6.103571428571429,48.11785714285714,-5.042857142857143,2.5292857142857144,20.3,-0.4,21.1
2013-03-01,390.0,12.038709677419355,54.97096774193548,2.4225806451612906,2.9574193548387098,24.7,3.6,23.687096774193545
2013-04-01,174.0,15.11,55.656666666666666,5.366666666666666,5.278333333333333,23.0,5.7,24.6
2013-05-01,49.0,19.706451612903223,61.61290322580645,11.34516129032258,7.392580645161291,27.8,10.6,20.993548387096773
2013-06-01,18.0,22.813333333333333,74.63000000000001,17.78666666666667,19.583,29.8,14.8,17.663333333333334
2013-07-01,12.0,27.19032258064516,73.12258064516129,21.758064516129032,10.75258064516129,34.8,21.1,18.51290322580645
2013-08-01,5.0,29.116129032258065,69.83548387096775,22.806451612903224,6.182903225806452,37.3,20.3,18.280645161290323
2013-09-01,35.0,25.076666666666664,69.86666666666666,18.87333333333333,7.361666666666666,35.3,15.8,18.35
2013-10-01,27.0,19.75483870967742,72.47419354838709,14.193548387096774,6.99,31.2,12.3,19.067741935483877
2013-11-01,149.0,13.503333333333334,55.833333333333336,4.266666666666667,2.9166666666666665,21.2,6.0,18.03333333333333
2013-12-01,425.0,8.274193548387096,52.11612903225806,-1.635483870967742,2.554193548387097,17.1,0.7,17.322580645161292
2014-01-01,2394.0,6.312903225806451,45.44193548387097,-5.248387096774193,2.419354838709677,15.3,0.7,19.996774193548383
2014-02-01,1404.0,5.903571428571429,52.346428571428575,-3.875,11.161071428571429,18.2,-0.7,19.85
2014-03-01,627.0,10.351612903225806,52.5,-0.0193548387096774,12.634193548387096,21.8,1.4,22.4
2014-04-01,109.0,14.91,56.336666666666666,5.23,12.222666666666669,22.9,6.5,21.24
2014-05-01,31.0,20.280645161290323,62.52903225806452,12.148387096774194,6.989032258064516,31.0,11.3,22.4
2014-06-01,8.0,23.30666666666667,75.06666666666666,18.273333333333333,23.611666666666668,32.2,17.9,17.586666666666666
2014-07-01,6.0,26.69677419354839,74.59354838709677,21.570967741935487,15.591935483870968,34.8,20.1,18.080645161290324
2014-08-01,14.0,27.63225806451613,74.09354838709677,22.39032258064516,13.038387096774194,35.5,19.8,20.01290322580645
2014-09-01,57.0,23.19333333333333,68.5,16.743333333333332,9.583666666666666,30.8,16.6,17.07
2014-10-01,46.0,19.08709677419355,67.66451612903225,12.5,13.843870967741934,29.2,11.4,17.63225806451613
2014-11-01,407.0,14.166666666666666,63.72,6.763333333333334,10.833666666666666,22.3,7.2,15.523333333333332
2014-12-01,1646.0,6.767741935483871,55.3,-2.3451612903225807,6.989677419354839,16.0,-0.2,17.87741935483871
2015-01-01,1940.0,5.825806451612903,51.90967741935484,-4.251612903225807,8.870967741935484,15.3,-1.7,20.874193548387098
2015-02-01,786.0,5.75,58.775,-2.7892857142857146,9.67357142857143,18.4,-1.5,18.853571428571428
2015-03-01,313.0,10.26774193548387,57.08709677419355,1.0612903225806452,11.156129032258065,23.0,-0.1,19.432258064516127
2015-04-01,57.0,14.526666666666667,71.42666666666668,8.903333333333334,16.111,26.1,2.8,21.10666666666667
2015-05-01,8.0,21.080645161290324,62.351612903225806,12.738709677419354,4.973548387096774,31.6,12.2,20.041935483870965
2015-06-01,12.0,22.10333333333333,75.03999999999999,16.973333333333333,13.750666666666666,30.0,13.6,17.683333333333334
2015-07-01,8.0,26.23548387096774,79.6741935483871,22.074193548387097,22.043548387096774,35.1,18.0,18.83870967741936
2015-08-01,26.0,26.700000000000003,78.30645161290323,22.30322580645161,13.576129032258065,36.3,18.1,17.438709677419357
2015-09-01,21.0,22.62,79.15,18.326666666666664,23.611,30.8,16.2,16.65
2015-10-01,45.0,18.46451612903226,65.66129032258064,11.293548387096775,6.854838709677419,27.3,10.6,18.15806451612903
2015-11-01,93.0,13.99,74.19333333333334,9.016666666666667,15.000333333333334,23.1,4.6,14.45
2015-12-01,175.0,9.416129032258064,57.3,0.7645161290322581,5.78,23.8,2.8,15.470967741935484
2016-01-01,1532.0,6.17741935483871,54.59032258064516,-3.1322580645161286,5.242258064516129,15.5,-2.0,16.238709677419354
2016-02-01,1743.0,7.251724137931035,56.48620689655172,-1.6,8.334137931034483,23.0,0.6,20.344827586206897
2016-03-01,414.0,10.12258064516129,60.76774193548387,2.116129032258064,11.96258064516129,20.1,1.3,18.57741935483871
2016-04-01,167.0,15.446666666666667,66.72,8.44,15.277666666666669,25.5,5.5,21.383333333333333
2016-05-01,39.0,20.14516129032258,66.20967741935483,12.741935483870968,11.424516129032256,30.4,12.1,20.374193548387098
2016-06-01,10.0,22.35,75.25666666666666,17.176666666666666,15.834,32.2,14.6,18.85666666666667
2016-07-01,17.0,25.370967741935484,80.18709677419355,21.470967741935485,14.247096774193547,35.7,19.4,17.0
2016-08-01,31.0,27.106451612903225,78.48709677419355,22.748387096774195,20.026774193548388,37.3,21.3,19.0258064516129
2016-09-01,98.0,24.41333333333333,85.79333333333334,21.676666666666662,25.695,32.1,17.7,15.7
2016-10-01,308.0,18.74516129032258,71.56129032258065,13.106451612903228,9.408709677419356,31.6,10.1,16.4
2016-11-01,706.0,11.42,71.24666666666667,5.8566666666666665,15.0,20.3,0.7,15.486666666666668
2016-12-01,1202.0,8.896774193548387,58.91612903225807,0.7645161290322581,6.855483870967742,20.1,0.6,17.080645161290324
2017-01-01,2643.0,5.861290322580645,52.57419354838709,-3.6806451612903226,3.0916129032258066,18.8,-1.8,18.12258064516129
2017-02-01,1598.0,6.932142857142857,48.46428571428572,-4.05,4.910714285714286,20.0,-1.1,21.75
2017-03-01,842.0,8.493548387096775,60.061290322580646,0.1999999999999999,14.92,18.5,0.4,17.654838709677417
2017-04-01,365.0,14.633333333333333,65.83333333333333,7.656666666666666,12.639666666666669,25.2,4.8,22.166666666666668
2017-05-01,97.0,19.9741935483871,71.85161290322581,14.274193548387096,9.139677419354838,30.1,11.9,19.43548387096774
2017-06-01,32.0,22.00333333333333,72.54666666666667,16.276666666666667,12.222,29.8,15.0,20.24
2017-07-01,81.0,27.306451612903224,78.41612903225807,23.006451612903227,9.946774193548388,33.8,21.1,19.59354838709677
2017-08-01,102.0,26.46451612903226,82.90322580645162,23.12903225806452,13.84516129032258,35.9,20.4,16.758064516129032
2017-09-01,92.0,22.88,78.9,18.7,6.250666666666667,32.0,16.3,18.06
2017-10-01,146.0,16.887096774193548,82.16129032258064,13.432258064516128,20.2958064516129,28.4,9.8,17.538709677419355
2017-11-01,493.0,12.053333333333336,66.61666666666666,5.576666666666667,5.555000000000001,21.4,3.7,16.32
2017-12-01,1177.0,6.735483870967743,55.97096774193548,-2.0193548387096776,1.2096774193548387,16.0,0.5,16.364516129032257
2018-01-01,1630.0,4.687096774193549,54.18387096774194,-4.574193548387097,5.107741935483871,15.6,-3.6,18.07741935483871
2018-02-01,904.0,5.339285714285714,56.04642857142857,-3.582142857142857,5.803928571428571,14.5,-1.4,16.464285714285715
2018-03-01,615.0,11.49032258064516,65.61612903225806,4.532258064516129,16.128709677419355,23.8,1.9,19.72258064516129
2018-04-01,372.0,17.016666666666666,66.19333333333333,9.916666666666666,8.750333333333334,27.3,6.1,23.15333333333333
2018-05-01,130.0,19.80322580645161,70.8967741935484,13.764516129032256,12.634516129032258,28.3,9.2,20.364516129032257
2018-06-01,30.0,22.39,80.15666666666667,18.41333333333333,18.194333333333336,32.1,14.6,19.49
2018-07-01,37.0,28.26774193548387,77.3741935483871,23.69032258064516,9.543225806451614,37.1,19.2,21.251612903225805
2018-08-01,16.0,28.067741935483877,76.76129032258065,23.29032258064516,11.42451612903226,36.5,18.8,20.93870967741936
2018-09-01,98.0,22.9,85.59666666666666,20.10666666666667,23.75,32.3,14.4,19.35333333333333
2018-10-01,116.0,19.16774193548387,74.04838709677419,14.080645161290322,7.9309677419354845,32.1,12.1,16.958064516129035
2018-11-01,281.0,14.013333333333332,71.55,8.586666666666668,6.944333333333333,22.5,5.9,12.996666666666666
2018-12-01,1384.0,8.383870967741935,60.87419354838709,0.6645161290322581,6.049032258064517,22.8,-0.4,17.219354838709677
2019-01-01,3158.0,5.629032258064516,50.29354838709677,-4.467741935483871,1.7470967741935486,13.6,-0.6,19.29032258064516
2019-02-01,1595.0,7.185714285714285,58.739285714285714,-1.1178571428571429,7.440714285714286,18.7,-0.6,17.157142857142855
2019-03-01,646.0,10.574193548387097,59.54516129032258,2.1580645161290324,13.307096774193548,21.8,1.8,20.21935483870968
2019-04-01,389.0,13.63,62.836666666666666,5.760000000000001,11.527666666666669,25.0,2.6,21.74333333333333
2019-05-01,64.0,19.96451612903226,64.85806451612903,12.403225806451612,9.409032258064515,31.7,8.6,21.200000000000003
2019-06-01,24.0,21.776666666666664,80.78999999999999,17.95,20.694666666666667,31.9,14.2,19.52
2019-07-01,37.0,24.067741935483877,88.69677419354838,21.94516129032258,23.52193548387097,33.8,18.1,16.73225806451613
2019-08-01,48.0,28.396774193548385,80.30322580645162,24.493548387096773,11.55967741935484,35.2,21.0,21.55161290322581
2019-09-01,359.0,25.096666666666668,78.38333333333334,20.836666666666662,8.611666666666668,34.9,17.4,20.34
2019-10-01,283.0,19.461290322580645,80.18064516129031,15.558064516129033,22.849032258064515,29.8,11.8,18.248387096774195
2019-11-01,780.0,13.18,68.78,6.963333333333334,11.528,22.8,2.2,17.666666666666668
2019-12-01,2053.0,8.529032258064515,65.53548387096774,1.9096774193548387,6.586774193548387,18.8,2.7,15.941935483870967
2020-01-01,1534.0,7.119354838709677,65.39677419354838,0.4935483870967742,11.155806451612902,17.3,0.7,17.0
2020-02-01,500.0,8.344827586206897,55.17586206896552,-0.893103448275862,3.736206896551725,17.3,-1.9,18.772413793103446
2020-03-01,42.0,10.78064516129032,64.7483870967742,3.438709677419354,11.559032258064516,23.3,0.9,22.9
2020-04-01,0.0,12.82,65.69,5.75,15.972666666666669,23.3,5.6,21.766666666666666
2020-05-01,0.0,19.47741935483871,74.95806451612903,14.36774193548387,13.979032258064516,28.2,10.7,21.82258064516129
2020-06-01,0.0,23.22,81.93,19.65,16.388666666666666,31.8,17.3,20.366666666666667
2020-07-01,0.0,24.32903225806452,89.0,22.26774193548387,33.46709677419355,31.1,17.4,19.993548387096773
2020-08-01,0.0,29.05806451612903,75.83225806451614,24.106451612903225,4.301290322580646,36.6,22.1,17.925806451612903
2020-09-01,0.0,24.23333333333333,82.93,20.923333333333336,25.97233333333333,35.0,15.1,18.766666666666666
2020-10-01,2.0,17.490322580645163,74.87096774193549,12.5,21.101612903225806,26.0,9.6,15.103225806451611
2020-11-01,0.0,14.026666666666667,65.30666666666667,7.156666666666666,5.556,23.8,5.7,17.42
2020-12-01,0.0,7.912903225806452,61.403225806451616,0.3225806451612903,2.8225806451612905,16.8,0.2,17.919354838709676
2021-01-01,0.0,5.3,40.6,-7.3,0.0,9.8,-0.6,16.8
